2024-06-10 07:28:10
20240610 081658.685 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240610 081658.685 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240610 081658.685 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240610 081658.685 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240610 081658.685 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240610 081658.685 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240610 081658.685 INFO             PET0 Running with ESMF Version   : v8.7.0b07
20240610 081658.685 INFO             PET0 ESMF library build date/time: "Jun 10 2024" "07:25:25"
20240610 081658.685 INFO             PET0 ESMF library build location : /scratch2/NCEPDEV/stmp1/Gerhard.Theurich/ESMF-Nightly-Testing/intel_2023.2.0_intelmpi_g_develop/esmf
20240610 081658.685 INFO             PET0 ESMF_COMM                   : intelmpi
20240610 081658.686 INFO             PET0 ESMF_MOAB                   : enabled
20240610 081658.686 INFO             PET0 ESMF_LAPACK                 : enabled
20240610 081658.686 INFO             PET0 ESMF_NETCDF                 : enabled
20240610 081658.686 INFO             PET0 ESMF_PNETCDF                : disabled
20240610 081658.686 INFO             PET0 ESMF_PIO                    : enabled
20240610 081658.686 INFO             PET0 ESMF_YAMLCPP                : enabled
20240610 081658.687 INFO             PET0 mainApp STARTING
20240610 081658.692 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240610 081658.692 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240610 081658.692 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240610 081658.693 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() end -------------------
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
20240610 081658.693 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() end -------------------
20240610 081658.693 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20240610 081658.693 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20240610 081658.698 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20240610 081658.699 INFO             PET0           0      1
20240610 081658.701 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
