2024-07-27 02:12:18
20240727 025327.464 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240727 025327.466 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240727 025327.466 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240727 025327.466 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240727 025327.466 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240727 025327.466 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240727 025327.466 INFO             PET0 Running with ESMF Version   : v8.7.0b09-28-g366ef994ec
20240727 025327.466 INFO             PET0 ESMF library build date/time: "Jul 27 2024" "02:09:50"
20240727 025327.466 INFO             PET0 ESMF library build location : /project/esmf/sacks/esmf-testing/gfortran_11.2.0_openmpi_g_develop/esmf
20240727 025327.466 INFO             PET0 ESMF_COMM                   : openmpi
20240727 025327.466 INFO             PET0 ESMF_MOAB                   : enabled
20240727 025327.466 INFO             PET0 ESMF_LAPACK                 : enabled
20240727 025327.466 INFO             PET0 ESMF_NETCDF                 : enabled
20240727 025327.466 INFO             PET0 ESMF_PNETCDF                : disabled
20240727 025327.466 INFO             PET0 ESMF_PIO                    : enabled
20240727 025327.466 INFO             PET0 ESMF_YAMLCPP                : enabled
20240727 025327.466 INFO             PET0 mainApp STARTING
20240727 025327.480 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeGeneric intro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 intro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeP0 extro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240727 025327.480 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() end -------------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:--- StateLog() start -----------------
20240727 025327.480 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro:State object is invalid! Not created or deleted
